YY,MM,DD,WDIRcos,WDIRsin,WSPD,ATMP
2015,10,17,1.0,0.0,0.0,4.6
2015,10,18,1.0,0.0,0.0,1.6
2015,10,19,-1.0,0.0,4.08,13.5
2015,10,20,1.0,0.0,3.66,8.6
2015,10,21,1.0,0.0,1.71,7.8
2015,10,22,1.0,0.0,2.22,8.2
2015,10,23,1.0,0.0,0.1,7.2
2015,10,24,0.71,-0.71,3.4,10.3
2015,10,25,1.0,0.0,1.95,7.4
2015,10,26,1.0,0.0,0.08,5.8
2015,10,27,1.0,0.0,0.23,5.8
2015,10,28,1.0,0.0,0.39,7.8
2015,10,29,0.71,-0.71,5.87,6.0
2015,10,30,1.0,0.0,2.22,7.0
2015,10,31,-1.0,0.0,1.38,7.7
2016,6,1,-0.71,-0.71,3.11,15.9
2016,6,2,-0.71,-0.71,2.39,15.0
2016,6,3,-1.0,0.0,1.8,12.1
2016,6,4,0.71,-0.71,1.56,12.5
2016,6,5,-0.71,-0.71,1.98,12.3
2016,6,6,-0.71,-0.71,3.18,13.5
2016,6,7,0.71,-0.71,2.86,11.3
2016,6,8,0.71,0.71,2.8,12.2
2016,6,9,-1.0,0.0,1.89,13.3
2016,6,10,-1.0,0.0,1.93,16.1
2016,6,11,-1.0,0.0,2.74,20.0
2016,6,12,-1.0,0.0,2.8,12.8
2016,6,13,0.71,0.71,2.77,13.2
2016,6,14,1.0,0.0,2.09,10.9
2016,6,15,0.71,0.71,2.64,14.9
2016,6,16,1.0,0.0,2.03,9.4
2016,6,17,-1.0,0.0,1.54,15.3
2016,6,18,-1.0,0.0,1.3,18.4
2016,6,19,-1.0,0.0,4.11,23.7
2016,6,20,-0.0,-1.0,5.49,22.0
2016,6,21,-1.0,0.0,3.24,18.7
2016,6,22,-1.0,0.0,3.26,15.3
2016,6,23,0.71,0.71,1.76,15.2
2016,6,24,-1.0,0.0,2.66,20.3
2016,6,25,-1.0,0.0,3.09,22.4
2016,6,26,-0.71,-0.71,4.51,22.05
2016,6,27,-0.0,-1.0,3.16,16.1
2016,6,28,0.71,0.71,1.16,14.8
2016,6,29,-1.0,0.0,2.91,17.9
2016,6,30,-1.0,0.0,2.84,16.3
2016,7,1,1.0,0.0,2.49,14.0
2016,7,2,-1.0,0.0,2.42,18.1
2016,7,3,-1.0,0.0,2.5,18.9
2016,7,4,-1.0,0.0,3.05,20.7
2016,7,5,-1.0,0.0,2.75,22.8
2016,7,6,0.71,0.71,1.84,19.8
2016,7,7,-1.0,0.0,1.75,19.2
2016,7,8,-1.0,0.0,2.54,17.7
2016,7,9,-1.0,0.0,1.92,15.4
2016,7,10,-1.0,0.0,2.01,18.2
2016,7,11,-1.0,0.0,2.08,21.6
2016,7,12,-1.0,0.0,4.53,21.7
2016,7,13,-0.71,-0.71,5.37,24.2
2016,7,14,-0.71,-0.71,3.29,18.2
2016,7,15,0.71,0.71,3.03,15.2
2016,7,16,0.71,0.71,1.69,16.5
2016,7,17,-1.0,0.0,3.28,20.8
2016,7,18,-1.0,0.0,2.22,19.8
2016,7,19,-1.0,0.0,2.03,18.3
2016,7,20,-1.0,0.0,2.65,22.4
2016,7,21,-1.0,0.0,4.04,27.4
2016,7,22,-1.0,0.0,2.35,22.9
2016,7,23,-1.0,0.0,1.71,21.4
2016,7,24,-1.0,0.0,3.03,22.8
2016,7,25,-0.71,-0.71,2.22,22.8
2016,7,26,-1.0,0.0,2.87,22.9
2016,7,27,-1.0,0.0,2.82,21.1
2016,7,28,0.71,0.71,4.18,19.2
2016,7,29,-1.0,0.0,2.25,15.4
2016,7,30,0.71,0.71,2.69,19.2
2016,7,31,-1.0,0.0,2.69,20.2
2016,8,1,-1.0,0.0,3.02,20.45
2016,8,2,-1.0,0.0,2.06,21.9
2016,8,3,-1.0,0.0,1.81,22.8
2016,8,4,-1.0,0.0,3.3,23.75
2016,8,5,0.71,-0.71,3.68,21.1
2016,8,6,-1.0,0.0,2.33,19.7
2016,8,7,-1.0,0.0,2.41,19.2
2016,8,8,-1.0,0.0,1.94,17.1
2016,8,9,-1.0,0.0,3.29,22.5
2016,8,10,0.71,0.71,3.68,20.1
2016,8,11,0.71,0.71,3.07,19.6
2016,8,12,0.71,0.71,3.09,18.2
2016,8,13,0.71,-0.71,2.24,18.7
2016,8,14,-1.0,0.0,1.68,19.0
2016,8,15,-1.0,0.0,2.5,20.1
2016,8,16,-1.0,0.0,1.46,20.5
2016,8,17,-1.0,0.0,1.98,20.0
2016,8,18,-1.0,0.0,2.47,21.7
2016,8,19,-1.0,0.0,1.75,21.3
2016,8,20,-1.0,0.0,2.58,17.9
2016,8,21,0.71,-0.71,6.08,18.0
2016,8,22,-1.0,0.0,3.71,15.4
2016,8,23,-1.0,0.0,5.04,22.7
2016,8,24,-1.0,0.0,1.86,23.0
2016,8,25,-1.0,0.0,3.76,20.6
2016,8,26,-0.71,-0.71,2.6,17.2
2016,8,27,-1.0,0.0,2.01,16.8
2016,8,28,0.71,0.71,1.83,17.5
2016,8,29,-1.0,0.0,2.23,20.8
2016,8,30,-1.0,0.0,2.37,20.6
2016,8,31,-1.0,0.0,2.27,16.3
2016,9,1,-1.0,0.0,3.43,17.0
2016,9,2,-1.0,0.0,2.84,14.9
2016,9,3,-1.0,0.0,2.67,16.9
2016,9,4,-1.0,0.0,2.26,17.7
2016,9,5,-1.0,0.0,3.72,21.6
2016,9,6,-1.0,0.0,2.04,21.8
2016,9,7,0.71,0.71,2.25,20.2
2016,9,8,-0.0,-1.0,2.72,19.5
2016,9,9,-1.0,0.0,3.07,16.8
2016,9,10,1.0,0.0,4.66,18.2
2016,9,11,-1.0,0.0,3.84,15.0
2016,9,12,-1.0,0.0,4.41,20.3
2016,9,13,1.0,0.0,4.72,17.4
2016,9,14,-1.0,0.0,2.77,14.4
2016,9,15,-1.0,0.0,2.79,11.5
2016,9,16,-1.0,0.0,2.16,19.7
2016,9,17,-0.71,-0.71,2.33,18.2
2016,9,18,-1.0,0.0,2.5,16.8
2016,9,19,-1.0,0.0,3.94,20.5
2016,9,20,-1.0,0.0,3.41,17.2
2016,9,21,-1.0,0.0,3.41,16.3
2016,9,22,0.71,0.71,3.92,15.7
2016,9,23,-1.0,0.0,3.5,14.7
2016,9,24,-1.0,0.0,1.65,15.5
2016,9,25,-1.0,0.0,2.78,18.25
2016,9,26,-0.71,-0.71,4.21,11.2
2016,9,27,-0.0,-1.0,4.27,11.0
2016,9,28,0.71,0.71,8.81,13.4
2016,9,29,0.71,0.71,4.46,13.6
2016,9,30,1.0,0.0,2.23,12.0
2016,10,1,-1.0,0.0,1.76,13.0
2016,10,2,0.71,-0.71,1.34,13.4
2016,10,3,-1.0,0.0,1.7,9.85
2016,10,4,-1.0,0.0,2.46,15.0
2016,10,5,-1.0,0.0,3.65,18.5
2016,10,6,-1.0,0.0,2.46,13.8
2016,10,7,-0.0,-1.0,4.46,8.6
2016,10,8,-0.71,-0.71,3.87,5.9
2016,10,9,-1.0,0.0,2.71,6.2
2016,10,10,-1.0,0.0,4.5,12.3
2016,10,11,-1.0,0.0,3.55,17.55
2016,10,12,0.71,-0.71,4.74,8.3
2016,10,13,-0.71,-0.71,2.84,5.6
2016,10,14,-1.0,0.0,3.64,9.1
2016,10,15,-1.0,0.0,5.35,17.7
2016,10,16,-1.0,0.0,2.94,11.0
2016,10,17,0.71,0.71,2.03,10.9
2016,10,18,-0.71,-0.71,2.56,10.9
2016,10,19,-1.0,0.0,3.88,9.4
2016,10,20,0.71,-0.71,3.53,7.3
2016,10,21,-1.0,0.0,2.43,6.2
2016,10,22,-1.0,0.0,1.99,8.5
2016,10,23,-1.0,0.0,3.3,7.2
2016,10,24,1.0,0.0,3.93,7.0
2016,10,25,-1.0,0.0,3.47,1.3
2016,10,26,0.0,1.0,1.68,4.7
2016,10,27,-1.0,0.0,1.51,4.4
2016,10,28,-1.0,0.0,2.67,7.6
2016,10,29,0.71,0.71,2.88,10.8
2016,10,30,-0.0,-1.0,2.33,7.1
2016,10,31,-1.0,0.0,3.16,7.9
2017,6,1,-1.0,0.0,2.63,15.1
2017,6,2,-1.0,0.0,1.94,14.2
2017,6,3,0.71,0.71,1.42,11.6
2017,6,4,-1.0,0.0,2.19,10.9
2017,6,5,1.0,0.0,1.84,8.9
2017,6,6,-1.0,0.0,1.7,11.8
2017,6,7,-1.0,0.0,1.32,13.0
2017,6,8,-1.0,0.0,1.79,17.0
2017,6,9,1.0,0.0,1.33,11.5
2017,6,10,-1.0,0.0,5.14,21.15
2017,6,11,-1.0,0.0,2.45,17.3
2017,6,12,-1.0,0.0,2.07,17.8
2017,6,13,-1.0,0.0,1.79,13.85
2017,6,14,1.0,0.0,2.02,12.1
2017,6,15,0.71,0.71,1.57,11.2
2017,6,16,-1.0,0.0,3.17,20.4
2017,6,17,-1.0,0.0,2.56,17.8
2017,6,18,-1.0,0.0,2.54,16.4
2017,6,19,0.71,-0.71,2.59,15.6
2017,6,20,0.71,0.71,2.06,15.8
2017,6,21,-1.0,0.0,2.84,16.4
2017,6,22,-0.71,-0.71,1.89,19.8
2017,6,23,0.71,-0.71,3.75,17.9
2017,6,24,-0.0,-1.0,2.87,15.6
2017,6,25,-0.71,-0.71,2.34,13.6
2017,6,26,0.71,-0.71,5.2,11.9
2017,6,27,-1.0,0.0,2.69,15.4
2017,6,28,-1.0,0.0,2.16,18.3
2017,6,29,-0.71,-0.71,1.8,15.2
2017,6,30,-0.71,-0.71,1.27,16.1
2017,7,1,-1.0,0.0,1.33,14.55
2017,7,2,-1.0,0.0,1.47,17.6
2017,7,3,-1.0,0.0,2.24,16.7
2017,7,4,-1.0,0.0,1.31,17.1
2017,7,5,-1.0,0.0,2.85,21.1
2017,7,6,-1.0,0.0,2.73,22.1
2017,7,7,1.0,0.0,2.21,16.7
2017,7,8,-1.0,0.0,2.81,17.0
2017,7,9,-1.0,0.0,2.36,19.2
2017,7,10,-1.0,0.0,1.67,16.9
2017,7,11,-1.0,0.0,1.85,18.9
2017,7,12,0.71,0.71,2.68,16.9
2017,7,13,0.71,-0.71,3.23,10.8
2017,7,14,-1.0,0.0,1.7,12.3
2017,7,15,-1.0,0.0,2.48,19.95
2017,7,16,0.71,0.71,5.1,15.9
2017,7,17,-1.0,0.0,3.15,16.0
2017,7,18,-0.71,-0.71,1.52,21.8
2017,7,19,-1.0,0.0,1.74,20.5
2017,7,20,-1.0,0.0,1.8,21.6
2017,7,21,-1.0,0.0,1.69,20.6
2017,7,22,0.71,0.71,2.26,18.2
2017,7,23,1.0,0.0,2.78,14.8
2017,7,24,0.71,0.71,2.26,14.6
2017,7,25,-1.0,0.0,2.89,19.3
2017,7,26,-1.0,0.0,2.23,22.9
2017,7,27,-1.0,0.0,1.82,19.9
2017,7,28,0.71,0.71,1.93,18.4
2017,7,29,0.71,0.71,1.24,19.7
2017,7,30,-1.0,0.0,2.18,22.6
2017,7,31,-1.0,0.0,2.44,22.75
2017,8,1,-1.0,0.0,2.67,21.4
2017,8,2,0.71,0.71,5.78,18.2
2017,8,3,0.71,0.71,3.91,12.65
2017,8,4,1.0,0.0,5.67,14.5
2017,8,5,-1.0,0.0,2.13,16.7
2017,8,6,-1.0,0.0,2.33,17.5
2017,8,7,-1.0,0.0,2.08,15.1
2017,8,8,-1.0,0.0,3.57,19.1
2017,8,9,-1.0,0.0,1.88,18.15
2017,8,10,-1.0,0.0,2.94,17.5
2017,8,11,0.71,0.71,4.76,17.3
2017,8,12,-1.0,0.0,1.87,15.5
2017,8,13,-1.0,0.0,2.46,18.5
2017,8,14,-1.0,0.0,1.23,17.2
2017,8,15,-1.0,0.0,2.51,15.0
2017,8,16,-1.0,0.0,2.45,15.75
2017,8,17,0.71,0.71,2.96,17.9
2017,8,18,0.71,-0.71,3.43,18.0
2017,8,19,-1.0,0.0,2.71,18.6
2017,8,20,-1.0,0.0,2.93,20.4
2017,8,21,-1.0,0.0,1.93,18.8
2017,8,22,-0.0,-1.0,4.59,17.6
2017,8,23,0.71,0.71,4.02,16.2
2017,8,24,-1.0,0.0,2.76,12.25
2017,8,25,0.71,0.71,2.68,11.3
2017,8,26,-1.0,0.0,1.81,15.75
2017,8,27,-1.0,0.0,2.26,16.7
2017,8,28,-1.0,0.0,1.69,16.5
2017,8,29,-1.0,0.0,1.17,15.8
2017,8,30,-1.0,0.0,4.69,17.6
2017,8,31,-1.0,0.0,3.42,13.4
2017,9,1,-1.0,0.0,2.73,12.05
2017,9,2,-1.0,0.0,3.78,17.0
2017,9,3,-1.0,0.0,3.35,16.9
2017,9,4,-0.71,-0.71,4.18,16.6
2017,9,5,0.71,-0.71,6.89,13.3
2017,9,6,1.0,0.0,5.35,13.5
2017,9,7,-1.0,0.0,2.9,11.8
2017,9,8,-1.0,0.0,3.61,11.1
2017,9,9,-1.0,0.0,2.46,11.3
2017,9,10,-1.0,0.0,3.68,15.8
2017,9,11,-1.0,0.0,4.7,19.7
2017,9,12,-1.0,0.0,2.18,17.2
2017,9,13,-1.0,0.0,2.89,19.4
2017,9,14,-1.0,0.0,2.44,20.4
2017,9,15,0.71,0.71,4.96,17.5
2017,9,16,0.71,0.71,2.46,20.6
2017,9,17,-0.71,-0.71,2.57,17.2
2017,9,18,-1.0,0.0,1.66,11.7
2017,9,19,-1.0,0.0,1.49,15.6
2017,9,20,-1.0,0.0,3.32,19.8
2017,9,21,-1.0,0.0,2.51,15.4
2017,9,22,-1.0,0.0,2.9,22.85
2017,9,23,-1.0,0.0,4.74,26.8
2017,9,24,-1.0,0.0,2.34,23.75
2017,9,25,-1.0,0.0,2.56,19.7
2017,9,26,0.71,0.71,2.6,15.5
2017,9,27,-0.71,-0.71,2.65,12.3
2017,9,28,-1.0,0.0,2.98,11.9
2017,9,29,1.0,0.0,5.24,13.2
2017,9,30,-1.0,0.0,2.71,8.8
2017,10,1,-1.0,0.0,2.87,15.1
2017,10,2,-1.0,0.0,2.75,17.7
2017,10,3,-1.0,0.0,2.21,19.2
2017,10,4,-0.71,-0.71,3.02,11.8
2017,10,5,-1.0,0.0,2.59,9.9
2017,10,6,-1.0,0.0,2.26,11.7
2017,10,7,-1.0,0.0,1.35,13.1
2017,10,8,-1.0,0.0,3.01,14.0
2017,10,9,-1.0,0.0,3.04,11.1
2017,10,10,-1.0,0.0,2.7,8.6
2017,10,11,-1.0,0.0,2.46,3.7
2017,10,12,-1.0,0.0,2.3,12.9
2017,10,13,-1.0,0.0,3.54,14.1
2017,10,14,-1.0,0.0,3.14,5.6
2017,10,15,0.71,0.71,8.0,9.5
2017,10,16,-1.0,0.0,3.47,5.25
2017,10,17,-1.0,0.0,3.31,13.7
2017,10,18,-1.0,0.0,4.57,16.2
2017,10,19,-0.71,-0.71,3.41,13.4
2017,10,20,-1.0,0.0,3.78,16.7
2017,10,21,-1.0,0.0,5.19,19.9
2017,10,22,-0.71,-0.71,3.63,13.2
2017,10,23,-1.0,0.0,3.33,12.5
2017,10,24,0.71,-0.71,12.25,8.1
2017,10,25,0.71,-0.71,4.68,6.2
2017,10,26,-1.0,0.0,2.35,7.1
2017,10,27,0.71,0.71,9.81,6.05
2017,10,28,1.0,0.0,10.42,2.9
2017,10,29,-1.0,0.0,3.36,0.2
2017,10,30,-0.71,-0.71,4.2,2.5
2017,10,31,-0.71,-0.71,4.12,-0.3
2018,6,1,0.71,0.71,8.07,6.2
2018,6,2,0.71,0.71,2.12,6.3
2018,6,3,-0.0,-1.0,2.62,11.2
2018,6,4,-0.71,-0.71,3.61,14.4
2018,6,5,1.0,0.0,2.25,8.8
2018,6,6,-1.0,0.0,2.31,9.8
2018,6,7,-1.0,0.0,1.68,12.9
2018,6,8,-1.0,0.0,1.24,12.0
2018,6,9,1.0,0.0,0.97,13.95
2018,6,10,1.0,0.0,1.57,13.7
2018,6,11,-1.0,0.0,1.72,13.3
2018,6,12,0.71,-0.71,0.91,14.3
2018,6,13,-0.0,-1.0,3.26,19.3
2018,6,14,-1.0,0.0,2.41,17.85
2018,6,15,-1.0,0.0,3.37,18.7
2018,6,16,-1.0,0.0,1.62,12.9
2018,6,17,-1.0,0.0,2.24,19.7
2018,6,18,1.0,0.0,1.11,17.1
2018,6,19,1.0,0.0,1.35,13.3
2018,6,20,-1.0,0.0,1.56,14.0
2018,6,21,1.0,0.0,1.78,11.6
2018,6,22,-1.0,0.0,1.32,13.1
2018,6,23,0.71,0.71,1.69,16.3
2018,6,24,0.71,0.71,3.69,10.0
2018,6,25,-1.0,0.0,1.97,11.7
2018,6,26,-1.0,0.0,1.33,12.8
2018,6,27,0.71,0.71,1.61,14.9
2018,6,28,-1.0,0.0,2.32,22.0
2018,6,29,-1.0,0.0,2.35,19.0
2018,6,30,0.71,-0.71,1.75,18.5
2018,7,1,-1.0,0.0,1.82,19.0
2018,7,2,-0.71,-0.71,3.32,17.6
2018,7,3,-1.0,0.0,2.61,23.7
2018,7,4,-1.0,0.0,2.0,22.4
2018,7,5,0.71,-0.71,3.12,22.2
2018,7,6,-1.0,0.0,1.93,19.8
2018,7,7,-1.0,0.0,3.61,20.0
2018,7,8,-1.0,0.0,5.41,24.1
2018,7,9,-1.0,0.0,1.77,22.8
2018,7,10,-1.0,0.0,1.51,20.6
2018,7,11,-1.0,0.0,1.45,18.6
2018,7,12,-1.0,0.0,3.86,25.25
2018,7,13,-1.0,0.0,2.71,23.4
2018,7,14,-1.0,0.0,1.9,23.7
2018,7,15,-1.0,0.0,2.68,24.65
2018,7,16,-0.71,-0.71,3.77,22.3
2018,7,17,0.71,0.71,2.71,17.2
2018,7,18,-1.0,0.0,2.89,18.7
2018,7,19,-1.0,0.0,2.57,21.5
2018,7,20,0.71,0.71,2.57,18.8
2018,7,21,0.71,0.71,3.32,17.1
2018,7,22,0.71,0.71,4.81,16.6
2018,7,23,-1.0,0.0,1.98,16.9
2018,7,24,-1.0,0.0,2.15,20.6
2018,7,25,-1.0,0.0,2.3,19.8
2018,7,26,-1.0,0.0,4.28,16.9
2018,7,27,0.71,-0.71,3.73,17.5
2018,7,28,-1.0,0.0,1.98,18.8
2018,7,29,-1.0,0.0,1.95,19.0
2018,7,30,-1.0,0.0,1.72,19.3
2018,7,31,-1.0,0.0,2.6,21.4
2018,8,1,0.71,0.71,5.74,18.9
2018,8,2,0.71,0.71,3.71,13.0
2018,8,3,-1.0,0.0,2.56,14.8
2018,8,4,-1.0,0.0,2.72,21.3
2018,8,5,-1.0,0.0,4.15,23.2
2018,8,6,-1.0,0.0,2.21,21.3
2018,8,7,-1.0,0.0,2.21,17.8
2018,8,8,-1.0,0.0,3.08,19.8
2018,8,9,-1.0,0.0,1.73,20.75
2018,8,10,-1.0,0.0,1.47,21.4
2018,8,11,-1.0,0.0,2.44,22.7
2018,8,12,-1.0,0.0,1.23,20.6
2018,8,13,-1.0,0.0,3.13,23.9
2018,8,14,-1.0,0.0,2.86,23.6
2018,8,15,-1.0,0.0,2.28,19.1
2018,8,16,-1.0,0.0,2.0,19.6
2018,8,17,-1.0,0.0,2.89,17.6
2018,8,18,-1.0,0.0,1.92,18.3
2018,8,19,-1.0,0.0,2.2,19.05
2018,8,20,-1.0,0.0,3.61,19.6
2018,8,21,1.0,0.0,4.76,17.5
2018,8,22,-1.0,0.0,2.98,16.1
2018,8,23,-1.0,0.0,4.06,19.9
2018,8,24,-1.0,0.0,2.15,19.6
2018,8,25,-1.0,0.0,1.42,18.1
2018,8,26,-1.0,0.0,2.69,19.3
2018,8,27,-1.0,0.0,3.84,23.2
2018,8,28,0.71,0.71,6.02,15.2
2018,8,29,0.71,0.71,2.22,13.2
2018,8,30,-1.0,0.0,2.79,13.9
2018,8,31,-1.0,0.0,3.92,19.4
2018,9,1,-1.0,0.0,2.32,21.4
2018,9,2,-1.0,0.0,2.56,20.5
2018,9,3,-1.0,0.0,2.37,19.0
2018,9,4,-1.0,0.0,1.23,18.8
2018,9,5,1.0,0.0,2.68,18.7
2018,9,6,-1.0,0.0,2.45,13.8
2018,9,7,-1.0,0.0,3.32,12.2
2018,9,8,0.71,0.71,2.85,12.95
2018,9,9,-1.0,0.0,2.67,12.5
2018,9,10,-1.0,0.0,2.79,13.7
2018,9,11,-1.0,0.0,3.56,19.0
2018,9,12,-1.0,0.0,4.34,22.8
2018,9,13,-1.0,0.0,2.65,20.1
2018,9,14,-1.0,0.0,2.67,22.4
2018,9,15,0.71,0.71,2.6,19.6
2018,9,16,-1.0,0.0,2.18,17.4
2018,9,17,-1.0,0.0,4.11,21.8
2018,9,18,0.71,0.71,4.7,13.7
2018,9,19,0.0,1.0,1.89,12.45
2018,9,20,0.71,0.71,3.18,14.1
2018,9,21,0.71,-0.71,6.54,13.2
2018,9,22,-1.0,0.0,3.54,9.85
2018,9,23,0.71,0.71,4.92,11.4
2018,9,24,-1.0,0.0,2.96,15.3
2018,9,25,-0.0,-1.0,2.29,12.4
2018,9,26,-0.71,-0.71,2.95,9.5
2018,9,27,-1.0,0.0,3.49,11.2
2018,9,28,-0.71,-0.71,3.78,7.9
2018,9,29,-0.71,-0.71,2.91,5.1
2018,9,30,-1.0,0.0,2.09,5.5
2018,10,1,0.0,1.0,2.41,8.5
2018,10,2,-1.0,0.0,1.43,6.7
2018,10,3,-1.0,0.0,1.07,11.9
2018,10,4,0.71,-0.71,5.99,6.65
2018,10,5,-1.0,0.0,1.41,4.8
2018,10,6,-1.0,0.0,2.29,8.3
2018,10,7,0.0,1.0,2.62,7.2
2018,10,8,0.71,0.71,2.32,7.2
2018,10,9,0.71,0.71,9.09,8.1
2018,10,10,0.71,0.71,10.88,6.8
2018,10,11,-0.0,-1.0,5.18,4.0
2018,10,12,-0.71,-0.71,2.99,0.8
2018,10,13,-1.0,0.0,3.71,1.4
2018,10,14,-0.0,-1.0,3.22,3.4
2018,10,15,-0.71,-0.71,3.12,2.0
2018,10,16,-1.0,0.0,5.87,5.7
2018,10,17,0.71,-0.71,5.77,3.55
2018,10,18,-1.0,0.0,4.85,2.3
2018,10,19,-1.0,0.0,6.26,15.15
2018,10,20,0.71,-0.71,8.76,3.6
2018,10,21,-1.0,0.0,3.33,2.1
2018,10,22,-1.0,0.0,4.5,2.95
2018,10,23,0.71,-0.71,6.51,6.0
2018,10,24,-1.0,0.0,2.56,-0.4
2018,10,25,-1.0,0.0,2.33,8.8
2018,10,26,-1.0,0.0,1.35,7.4
2018,10,27,-1.0,0.0,1.45,7.1
2018,10,28,0.0,1.0,1.64,7.2
2018,10,29,-0.71,-0.71,1.97,6.4
2018,10,30,-1.0,0.0,1.37,6.9
2018,10,31,-0.71,-0.71,2.76,5.65
2019,6,1,,,,
2019,6,2,,,,
2019,6,3,,,,
2019,6,4,,,,
2019,6,5,,,,
2019,6,6,,,,
2019,6,7,,,,
2019,6,8,,,,
